status_code,history,alias,site,error,years
200,[<Response [302]>],https://www.fuquay-varina.org/AgendaCenter,http://nc-fuquayvarina.civicplus.com/AgendaCenter,,True
200,[<Response [301]>],https://nc-highpoint.civicplus.com/AgendaCenter,http://nc-highpoint.civicplus.com/AgendaCenter,,True
200,,,http://nc-hokecounty.civicplus.com/AgendaCenter,,True
200,,,http://nc-hopemills.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.huntersville.org/AgendaCenter,http://nc-huntersville.civicplus.com/AgendaCenter,,True
200,,,http://nc-indiantrail.civicplus.com/AgendaCenter,,True
200,,,http://nc-iredellcounty.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.jacksonvillenc.gov/AgendaCenter,http://nc-jacksonville.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.cityofkm.com/AgendaCenter,http://nc-kingsmountain.civicplus.com/AgendaCenter,,True
200,,,http://nc-kinston.civicplus.com/AgendaCenter,,True
200,,,http://nc-lagrange.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.cityoflenoir.com/AgendaCenter,http://nc-lenoir.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.ci.lincolnton.nc.us/AgendaCenter,http://nc-lincolnton.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.mooresvillenc.gov/AgendaCenter,http://nc-mooresville.civicplus.com/AgendaCenter,,True
200,,,http://nc-mountairy.civicplus.com/AgendaCenter,,True
200,,,http://nc-nashcounty.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.north-wilkesboro.com/AgendaCenter,http://nc-northwilkesboro.civicplus.com/AgendaCenter,,True
200,[<Response [301]>],https://nc-onslowcounty.civicplus.com/AgendaCenter,http://nc-onslowcounty.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.onwasa.com/AgendaCenter,http://nc-onwasa.civicplus.com/AgendaCenter,,True
200,,,http://nc-orangecounty.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.partnc.org/AgendaCenter,http://nc-part.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.pittcountync.gov/AgendaCenter,http://nc-pittcounty.civicplus.com/AgendaCenter,,True
200,,,http://nc-richmondcounty.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.sanfordnc.net/AgendaCenter,http://nc-sanford.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.southernpines.net/AgendaCenter,http://nc-southernpines.civicplus.com/AgendaCenter,,True
200,,,http://nc-warrencounty.civicplus.com/AgendaCenter,,True
200,,,http://nc-waxhaw.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.waynegov.com/AgendaCenter,http://nc-waynecounty.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://wilkescounty.net/AgendaCenter,http://nc-wilkescounty.civicplus.com/AgendaCenter,,True
200,[<Response [301]>],https://nc-wingate.civicplus.com/AgendaCenter,http://nc-wingate.civicplus.com/AgendaCenter,,True
200,[<Response [301]>],https://nc-winston-salem.civicplus.com/AgendaCenter,http://nc-winston-salem.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.townofwrightsvillebeach.com/AgendaCenter,http://nc-wrightsvillebeach.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.yadkincountync.gov/AgendaCenter,http://nc-yadkincounty.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.bismarcknd.gov/AgendaCenter,http://nd-bismarck.civicplus.com/AgendaCenter,,True
200,,,http://nd-grandforkslibrary.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.minotnd.org/AgendaCenter,http://nd-minot.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.co.ramsey.nd.us/AgendaCenter,http://nd-ramseycounty.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.co.ward.nd.us/AgendaCenter,http://nd-wardcounty.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.westfargond.gov/AgendaCenter,http://nd-westfargo.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.chadron-nebraska.com/AgendaCenter,http://ne-chadron.civicplus.com/AgendaCenter,,True
200,,,http://ne-fremont.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.gretnane.org/AgendaCenter,http://ne-gretna.civicplus.com/AgendaCenter,,True
200,,,http://ne-hebron.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.papillion.org/AgendaCenter,http://ne-papillion.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.bedfordnh.org/AgendaCenter,http://nh-bedford.civicplus.com/AgendaCenter,,True
200,,,http://nh-bow.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.laconianh.gov/AgendaCenter,http://nh-laconia.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://lebanonnh.gov/AgendaCenter,http://nh-lebanon.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.nashuanh.gov/AgendaCenter,http://nh-nashua.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.windhamnh.gov/AgendaCenter,http://nh-windham.civicplus.com/AgendaCenter,,True
200,,,http://nj-bloomfieldtownship.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.boonton.org/AgendaCenter,http://nj-boonton.civicplus.com/AgendaCenter,,True
200,,,http://nj-burlingtoncounty.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://capemaycountynj.gov/AgendaCenter,http://nj-capemaycounty.civicplus.com/AgendaCenter,,True
404,,,http://nj-cherryhill.civicplus.com/AgendaCenter,,False
200,,,http://nj-eastamwelltownship.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.eastbrunswick.org/AgendaCenter,http://nj-eastbrunswick.civicplus.com/AgendaCenter,,True
200,,,http://nj-eastorange.civicplus.com/AgendaCenter,,True
200,,,http://nj-edgewater.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.franklintownshipnj.org/AgendaCenter,http://nj-franklintownshipgloucester.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://townofharrison.com/AgendaCenter,http://nj-harrison.civicplus.com/AgendaCenter,,True
200,,,http://nj-hawthorne.civicplus.com/AgendaCenter,,True
200,,,http://nj-holmdeltownship.civicplus.com/AgendaCenter,,True
200,,,http://nj-hopewelltownship.civicplus.com/AgendaCenter,,True
200,,,http://nj-hopewelltownshipmercer.civicplus.com/AgendaCenter,,True
200,,,http://nj-howelltownship.civicplus.com/AgendaCenter,,True
200,,,http://nj-lincolnpark.civicplus.com/AgendaCenter,,True
200,,,http://nj-livingstontownship.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.rosenet.org/AgendaCenter,http://nj-madisonborough.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.manvillenj.org/AgendaCenter,http://nj-manvilleborough.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.medfordlakes.com/AgendaCenter,http://nj-medfordlakes.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.middletownnj.org/AgendaCenter,http://nj-middletown.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://twp.millburn.nj.us/AgendaCenter,http://nj-millburntownship.civicplus.com/AgendaCenter,,True
200,,,http://nj-millville.civicplus.com/AgendaCenter,,True
200,,,http://nj-montvilletownship.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.moorestown.nj.us/AgendaCenter,http://nj-moorestowntownship.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.morristwp.com/AgendaCenter,http://nj-morristownship.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.paramusborough.org/AgendaCenter,http://nj-paramusborough.civicplus.com/AgendaCenter,,True
200,,,http://nj-parsippanytroyhills.civicplus.com/AgendaCenter,,True
200,,,http://nj-plainsboro.civicplus.com/AgendaCenter,,True
200,,,http://nj-pomptonlakes.civicplus.com/AgendaCenter,,True
200,,,http://nj-ramseyborough.civicplus.com/AgendaCenter,,True
200,,,http://nj-redbankborough.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.rivervalenj.org/AgendaCenter,http://nj-rivervale.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.rockawaytownship.org/AgendaCenter,http://nj-rockaway.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.roxburynj.us/AgendaCenter,http://nj-roxbury.civicplus.com/AgendaCenter,,True
200,,,http://nj-seasideheightsborough.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.staffordnj.gov/AgendaCenter,http://nj-staffordtownship.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.cityofsummit.org/AgendaCenter,http://nj-summit.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.trentonnj.org/AgendaCenter,http://nj-trenton.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.uniontownship.com/AgendaCenter,http://nj-uniontownship.civicplus.com/AgendaCenter,,True
200,,,http://nj-walltownship.civicplus.com/AgendaCenter,,True
200,,,http://nj-westorange.civicplus.com/AgendaCenter,,True
200,,,http://nj-woodbridgetownship.civicplus.com/AgendaCenter,,True
200,,,http://nm-angelfire.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.chavescounty.gov/AgendaCenter,http://nm-chavescounty.civicplus.com/AgendaCenter,,True
200,,,http://nm-eddycounty.civicplus.com/AgendaCenter,,True
200,,,http://nm-espanola.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.cityofeunice.org/AgendaCenter,http://nm-eunice.civicplus.com/AgendaCenter,,True
200,,,http://nm-farmington2.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.gallupnm.gov/AgendaCenter,http://nm-gallup.civicplus.com/AgendaCenter,,True
200,[<Response [301]>],https://nm-lascruces.civicplus.com/AgendaCenter,http://nm-lascruces.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.loslunasnm.gov/AgendaCenter,http://nm-loslunas.civicplus.com/AgendaCenter,,True
200,,,http://nm-mckinleycounty.civicplus.com/AgendaCenter,,True
200,,,http://nm-mrcog.civicplus.com/AgendaCenter,,True
200,,,http://nm-oterocounty.civicplus.com/AgendaCenter,,True
200,,,http://nm-raton.civicplus.com/AgendaCenter,,True
200,,,http://nm-riometro.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.roswell-nm.gov/AgendaCenter,http://nm-roswell.civicplus.com/AgendaCenter,,True
200,,,http://nm-silvercity.civicplus.com/AgendaCenter,,True
200,,,http://nm-taoscounty.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.co.valencia.nm.us/AgendaCenter,http://nm-valenciacounty.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.bcnv.org/AgendaCenter,http://nv-bouldercity.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.cityoffernley.org/AgendaCenter,http://nv-fernley.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.hcnv.us/AgendaCenter,http://nv-humboldtcounty.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.lyon-county.org/AgendaCenter,http://nv-lyoncounty.civicplus.com/AgendaCenter,,True
,,,http://nv-nyecounty.civicplus.com/AgendaCenter,'NoneType' object has no attribute 'span',
200,[<Response [302]>],https://www.whitepinecounty.net/AgendaCenter,http://nv-whitepinecounty.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.townofbabylon.com/AgendaCenter,http://ny-babylon.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.townofbrighton.org/AgendaCenter,http://ny-brighton.civicplus.com/AgendaCenter,,True
200,[<Response [301]>],https://ny-buffalo.civicplus.com/AgendaCenter,http://ny-buffalo.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.ci.cohoes.ny.us/AgendaCenter,http://ny-cohoes.civicplus.com/AgendaCenter,,True
200,,,http://ny-cortland.civicplus.com/AgendaCenter,,True
200,,,http://ny-cortlandcounty.civicplus.com/AgendaCenter,,True
200,,,http://ny-easthamptontown.civicplus.com/AgendaCenter,,True
200,,,http://ny-easthamptonvillage.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.freeportny.gov/AgendaCenter,http://ny-freeport.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.gnparks.org/AgendaCenter,http://ny-greatneckparkdistrict.civicplus.com/AgendaCenter,,True
200,[<Response [301]>],https://ny-hempstead.civicplus.com/AgendaCenter,http://ny-hempstead.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.hydeparkny.us/AgendaCenter,http://ny-hydepark.civicplus.com/AgendaCenter,,True
200,,,http://ny-ithaca.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.livingstoncounty.us/AgendaCenter,http://ny-livingstoncounty.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.madisoncounty.ny.gov/AgendaCenter,http://ny-madisoncounty.civicplus.com/AgendaCenter,,True
200,,,http://ny-malta.civicplus.com/AgendaCenter,,True
200,,,http://ny-mamakating.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.townofmanlius.org/AgendaCenter,http://ny-manlius.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.manliusvillage.org/AgendaCenter,http://ny-manliusvillage.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://massena.us/AgendaCenter,http://ny-massena.civicplus.com/AgendaCenter,,True
200,,,http://ny-newscotland.civicplus.com/AgendaCenter,,True
200,,,http://ny-ontariocounty.civicplus.com/AgendaCenter,,True
404,,,http://ny-plattsburgh.civicplus.com/AgendaCenter,,False
200,[<Response [302]>],https://www.redhook.org/AgendaCenter,http://ny-redhook.civicplus.com/AgendaCenter,,True
200,,,http://ny-rioc.civicplus.com/AgendaCenter,,True
200,,,http://ny-saratogasprings.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.scarsdale.com/AgendaCenter,http://ny-scarsdale.civicplus.com/AgendaCenter,,True
200,,,http://ny-schenectady.civicplus.com/AgendaCenter,,True
200,,,http://ny-schuylercounty.civicplus.com/AgendaCenter,,True
200,,,http://ny-southampton.civicplus.com/AgendaCenter,,True
200,,,http://ny-southeast.civicplus.com/AgendaCenter,,True
200,,,http://ny-southold.civicplus.com/AgendaCenter,,True
,,,http://ny-victor.civicplus.com/AgendaCenter,'NoneType' object has no attribute 'span',
200,[<Response [302]>],https://washingtoncountyny.gov/AgendaCenter,http://ny-washingtoncounty.civicplus.com/AgendaCenter,,True
200,,,http://ny-wheatfield.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.cityofwhiteplains.com/AgendaCenter,http://ny-whiteplains.civicplus.com/AgendaCenter,,True
200,,,http://ny-wyomingcounty.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://wycoida.org/AgendaCenter,http://ny-wyomingcountyida.civicplus.com/AgendaCenter,,True
200,[<Response [301]>],https://ny-yatescounty.civicplus.com/AgendaCenter,http://ny-yatescounty.civicplus.com/AgendaCenter,,True
200,,,http://oh-alliance.civicplus.com/AgendaCenter,,True
200,,,http://oh-ashtabulacounty.civicplus.com/AgendaCenter,,True
,,,http://oh-athens.civicplus.com/AgendaCenter,'NoneType' object has no attribute 'span',
200,,,http://oh-aurora.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.cityofavon.com/AgendaCenter,http://oh-avon.civicplus.com/AgendaCenter,,True
200,,,http://oh-barberton.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.beachwoodohio.com/AgendaCenter,http://oh-beachwood.civicplus.com/AgendaCenter,,True
200,,,http://oh-beavercreek.civicplus.com/AgendaCenter,,True
200,,,http://oh-beavercreektownship.civicplus.com/AgendaCenter,,True
200,,,http://oh-berea.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.bratenahl.org/AgendaCenter,http://oh-bratenahl.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://broadview-heights.org/AgendaCenter,http://oh-broadviewheights.civicplus.com/AgendaCenter,,True
200,,,http://oh-brookville.civicplus.com/AgendaCenter,,True
200,,,http://oh-canalwinchester.civicplus.com/AgendaCenter,,True
200,,,http://oh-canton.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.chardon.cc/AgendaCenter,http://oh-chardon.civicplus.com/AgendaCenter,,True
200,,,http://oh-circleville.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.clarkcountyohio.gov/AgendaCenter,http://oh-clarkcounty.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.copley.oh.us/AgendaCenter,http://oh-copleytownship.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.daytonohio.gov/AgendaCenter,http://oh-dayton.civicplus.com/AgendaCenter,,True
200,,,http://oh-doylestown.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.englewood.oh.us/AgendaCenter,http://oh-englewood.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.fairfield-city.org/AgendaCenter,http://oh-fairfield.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.fairlawn.us/AgendaCenter,http://oh-fairlawn.civicplus.com/AgendaCenter,,True
,,,http://oh-fultoncounty.civicplus.com/AgendaCenter,'NoneType' object has no attribute 'span',
200,,,http://oh-galion.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.grandviewheights.gov/AgendaCenter,http://oh-grandviewheights.civicplus.com/AgendaCenter,,True
500,[<Response [302]>],http://oh-greenecounty.civicplus.com/Error.aspx?aspxerrorpath=/AgendaCenter,http://oh-greenecounty.civicplus.com/AgendaCenter,,False
200,[<Response [301]>],https://oh-groveport.civicplus.com/AgendaCenter,http://oh-groveport.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.groveportrec.com/AgendaCenter,http://oh-groveportrecreation.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.harrisonohio.gov/AgendaCenter,http://oh-harrison.civicplus.com/AgendaCenter,,True
200,,,http://oh-highlandheights.civicplus.com/AgendaCenter,,True
200,,,http://oh-kent.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.ci.lancaster.oh.us/AgendaCenter,http://oh-lancaster.civicplus.com/AgendaCenter,,True
200,,,http://oh-libertytownship.civicplus.com/AgendaCenter,,True
200,,,http://oh-lima.civicplus.com/AgendaCenter,,True
200,,,http://oh-logancounty.civicplus.com/AgendaCenter,,True
200,,,http://oh-lorain.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.mahoningcountyoh.gov/AgendaCenter,http://oh-mahoningcounty.civicplus.com/AgendaCenter,,True
200,,,http://oh-mayfieldheights.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.miamicountyohio.gov/AgendaCenter,http://oh-miamicounty.civicplus.com/AgendaCenter,,True
200,,,http://oh-miamitownship.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.cityofmiddletown.org/AgendaCenter,http://oh-middletown.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.mcbdds.org/AgendaCenter,http://oh-montgomerycountybdds.civicplus.com/AgendaCenter,,True
200,,,http://oh-northcollegehill.civicplus.com/AgendaCenter,,True
200,,,http://oh-norton.civicplus.com/AgendaCenter,,True
200,,,http://oh-orangetownship.civicplus.com/AgendaCenter,,True
200,,,http://oh-prairietownship.civicplus.com/AgendaCenter,,True
200,,,http://oh-richfield.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.sharonville.org/AgendaCenter,http://oh-sharonville.civicplus.com/AgendaCenter,,True
200,,,http://oh-shawneetownship.civicplus.com/AgendaCenter,,True
200,,,http://oh-sugarcreektownship.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://sunburyohio.org/AgendaCenter,http://oh-sunbury.civicplus.com/AgendaCenter,,True
200,[<Response [301]>],https://oh-swaco.civicplus.com/AgendaCenter,http://oh-swaco.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.tippcityohio.gov/AgendaCenter,http://oh-tippcity.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.troyohio.gov/AgendaCenter,http://oh-troy.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.mytwinsburg.com/AgendaCenter,http://oh-twinsburg.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.wadsworthcity.com/AgendaCenter,http://oh-wadsworth.civicplus.com/AgendaCenter,,True
200,,,http://oh-washingtoncourthouse.civicplus.com/AgendaCenter,,True
200,,,http://oh-wellington.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.cityofwestlake.org/AgendaCenter,http://oh-westlake.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://whitehall-oh.us/AgendaCenter,http://oh-whitehall.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.williamscountyoh.gov/AgendaCenter,http://oh-williamscounty.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.ci.xenia.oh.us/AgendaCenter,http://oh-xenia.civicplus.com/AgendaCenter,,True
200,,,http://ok-ardmore.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.atokaok.org/AgendaCenter,http://ok-atoka.civicplus.com/AgendaCenter,,True
200,,,http://ok-catoosa.civicplus.com/AgendaCenter,,True
200,,,http://ok-chickasha.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://mychoctaw.org/AgendaCenter,http://ok-choctaw.civicplus.com/AgendaCenter,,True
200,,,http://ok-claremorecieda.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://clevelandcountyok.com/AgendaCenter,http://ok-clevelandcounty2.civicplus.com/AgendaCenter,,True
200,,,http://ok-clevelandcountyfairgrounds.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.durant.org/AgendaCenter,http://ok-durant.civicplus.com/AgendaCenter,,True
200,,,http://ok-glenpool.civicplus.com/AgendaCenter,,True
200,,,http://ok-guthrie.civicplus.com/AgendaCenter,,True
200,,,http://ok-kaycounty.civicplus.com/AgendaCenter,,True
200,,,http://ok-miami.civicplus.com/AgendaCenter,,True
200,,,http://ok-oklahomacountyiaao.civicplus.com/AgendaCenter,,True
200,,,http://ok-okmulgee.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.cityofowasso.com/AgendaCenter,http://ok-owasso.civicplus.com/AgendaCenter,,True
200,,,http://ok-piedmont.civicplus.com/AgendaCenter,,True
200,,,http://ok-quapawtribe.civicplus.com/AgendaCenter,,True
200,,,http://ok-sandsprings.civicplus.com/AgendaCenter,,True
404,,,http://ok-sapulpa.civicplus.com/AgendaCenter,,False
200,,,http://ok-skiatook.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.cityofstroud.com/AgendaCenter,http://ok-stroud.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.cityoftahlequah.com/AgendaCenter,http://ok-tahlequah.civicplus.com/AgendaCenter,,True
200,,,http://ok-woodward.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.brookings.or.us/AgendaCenter,http://or-brookings.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.eugene-or.gov/AgendaCenter,http://or-eugene.civicplus.com/AgendaCenter,,True
200,,,http://or-fairview.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.grantspassoregon.gov/AgendaCenter,http://or-grantspass.civicplus.com/AgendaCenter,,True
200,,,http://or-klamathcounty.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.lcog.org/AgendaCenter,http://or-lanecog.civicplus.com/AgendaCenter,,True
200,,,http://or-lanerapa.civicplus.com/AgendaCenter,,True
200,,,http://or-silverton.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.tvfr.com/AgendaCenter,http://or-tualatinfireandrescue.civicplus.com/AgendaCenter,,True
200,,,http://pa-adamstownborough.civicplus.com/AgendaCenter,,True
200,,,http://pa-baldwinborough.civicplus.com/AgendaCenter,,True
200,,,http://pa-centrecounty.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.chesco.org/AgendaCenter,http://pa-chestercounty.civicplus.com/AgendaCenter,,True
200,,,http://pa-chestercountyato.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.ccls.org/AgendaCenter,http://pa-chestercountylibrary.civicplus.com/AgendaCenter,,True
200,,,http://pa-colliertownship.civicplus.com/AgendaCenter,,True
200,,,http://pa-denverborough.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.ebrandywine.org/AgendaCenter,http://pa-eastbrandywine.civicplus.com/AgendaCenter,,True
200,,,http://pa-eastcalntownship.civicplus.com/AgendaCenter,,True
200,,,http://pa-easthempfield.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.easttown.org/AgendaCenter,http://pa-easttowntownship.civicplus.com/AgendaCenter,,True
200,,,http://pa-eastwhitelandtownship.civicplus.com/AgendaCenter,,True
200,,,http://pa-ephrataborough.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.fayettecountypa.org/AgendaCenter,http://pa-fayettecounty.civicplus.com/AgendaCenter,,True
200,,,http://pa-findlaytownship.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.franklinparkborough.us/AgendaCenter,http://pa-franklinparkborough.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.hampton-pa.org/AgendaCenter,http://pa-hamptontownship.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.hermitage.net/AgendaCenter,http://pa-hermitage.civicplus.com/AgendaCenter,,True
200,,,http://pa-hopewelltownship.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.kennett.pa.us/AgendaCenter,http://pa-kennetttownship.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.co.lancaster.pa.us/AgendaCenter,http://pa-lancastercounty.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://lancastercountyplanning.org/AgendaCenter,http://pa-lancastercountyplanning.civicplus.com/AgendaCenter,,True
200,,,http://pa-lansdaleborough.civicplus.com/AgendaCenter,,True
200,,,http://pa-limerick.civicplus.com/AgendaCenter,,True
200,,,http://pa-lowerpottsgrove.civicplus.com/AgendaCenter,,True
200,[<Response [301]>],https://pa-luzernecounty.civicplus.com/AgendaCenter,http://pa-luzernecounty.civicplus.com/AgendaCenter,,True
200,,,http://pa-mckeesport.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.middlesextownship.org/AgendaCenter,http://pa-middlesextownship.civicplus.com/AgendaCenter,,True
200,,,http://pa-millcreektownship.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.montcopa.org/AgendaCenter,http://pa-montgomerycounty.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://mtlebanonlibrary.org/AgendaCenter,http://pa-mtlebanonlibrary.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.murrysville.com/AgendaCenter,http://pa-murrysville.civicplus.com/AgendaCenter,,True
200,,,http://pa-newhopeborough.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.norristown.org/AgendaCenter,http://pa-norristown.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.north-fayette.com/AgendaCenter,http://pa-northfayettetownship.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.township.north-huntingdon.pa.us/AgendaCenter,http://pa-northhuntingdontownship.civicplus.com/AgendaCenter,,True
200,,,http://pa-northstrabanetownship.civicplus.com/AgendaCenter,,True
200,,,http://pa-phoenixvilleborough.civicplus.com/AgendaCenter,,True
200,[<Response [302]>],https://www.twp.pine.pa.us/AgendaCenter,http://pa-pinetownshipalleghenycounty.civicplus.com/AgendaCenter,,True
